Id,Diagnosis Source,Latitude,Longitude,Region,Country,Admin1,Locality Name,Locality Quality,Observation Date,Reporting Date,Status,Disease,Serotypes,Species Description,SumAtRisk,SumCases,SumDeaths,SumDestroyed,SumSlaughtered,HumansAffected,HumansDeaths
196344,OIE,42.100000,12.990000,Europe,Italy,Lazio,VIVARO ROMANO,Unknown,12/11/2014,12/11/2014,Confirmed,Bluetongue,1,"domestic, unspecified mammal",19,6,0,0,0,,
196343,OIE,41.780000,13.150000,Europe,Italy,Lazio,ACUTO,Unknown,12/11/2014,12/11/2014,Confirmed,Bluetongue,1,"domestic, unspecified mammal",23,4,0,0,0,,
196342,OIE,41.760000,13.310000,Europe,Italy,Lazio,VICO NEL LAZIO,Unknown,12/11/2014,12/11/2014,Confirmed,Bluetongue,1,"domestic, unspecified mammal",20,1,0,0,0,,
196341,OIE,42.110000,13.020000,Europe,Italy,Lazio,VIVARO ROMANO,Unknown,12/11/2014,12/11/2014,Confirmed,Bluetongue,1,"domestic, unspecified mammal",215,5,0,0,0,,
196340,OIE,41.940000,13.040000,Europe,Italy,Lazio,CANTERANO,Unknown,12/11/2014,12/11/2014,Confirmed,Bluetongue,1,"domestic, unspecified mammal",11,2,0,0,0,,
196486,OIE,46.275000,18.001000,Europe,Hungary,Baranya,Gödre,Unknown,13/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",108,1,0,0,0,,
197109,OIE,46.306508,21.962466,Europe,Romania,Arad,Birchis,Centroid Admin1,14/11/2014,25/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
197108,OIE,46.306508,21.962466,Europe,Romania,Arad,Birchis,Centroid Admin1,14/11/2014,25/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
196488,OIE,46.210000,20.017000,Europe,Hungary,Csongrad," 	Röszke",Unknown,14/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",28,1,0,0,0,,
196487,OIE,46.226000,20.255000,Europe,Hungary,Csongrad,Deszk,Unknown,14/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",11,2,0,0,0,,
196495,OIE,46.266000,19.557000,Europe,Hungary,Bacs-kiskun,Kisszállás,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",9,1,0,0,0,,
196494,OIE,46.452000,20.311000,Europe,Hungary,Csongrad,Hódmezovásárhely,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",39,1,0,0,0,,
196493,OIE,46.922000,19.324000,Europe,Hungary,Bacs-kiskun,Kunadacs,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, sheep",112,1,0,0,0,,
196492,OIE,46.398000,19.825000,Europe,Hungary,Bacs-kiskun,Csólyospálos,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",15,1,0,0,0,,
196491,OIE,46.295000,19.525000,Europe,Hungary,Bacs-kiskun,Kisszállás,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",14,1,0,0,0,,
196490,OIE,46.681000,19.501000,Europe,Hungary,Bacs-kiskun,Csikéria,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, cattle",63,2,0,0,0,,
196489,OIE,46.130000,19.464000,Europe,Hungary,Bacs-kiskun,Csikéria,Unknown,16/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, sheep",12,1,0,0,0,,
197530,OIE,44.049200,15.533900,Europe,Croatia,Zadar-knin,Rastevic Benkovac,Unknown,17/11/2014,26/11/2014,Confirmed,Bluetongue,4,"domestic, sheep",50,1,0,0,0,,
196639,OIE,42.212222,22.361944,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Varoviste,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",74,12,0,0,0,,
196638,OIE,42.095833,21.883056,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Jacince,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",178,10,0,0,0,,
196637,OIE,42.199167,21.863056,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Strnovac,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",88,2,0,0,0,,
196636,OIE,42.260556,21.995000,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Arbanasko,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",134,6,0,0,0,,
196635,OIE,42.225556,22.009444,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Zeljuvino,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",147,6,0,0,0,,
196634,OIE,41.929722,22.499167,Europe,The former Yugoslav Republic of Macedonia,Vinica,Istibanja,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",152,8,0,0,0,,
196633,OIE,42.285833,21.881667,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Vragoturce,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",184,15,0,0,0,,
196632,OIE,42.186667,21.591111,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Alasevce,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",222,1,0,0,0,,
196631,OIE,42.280000,21.926111,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Malotino,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",101,4,0,0,0,,
196630,OIE,41.640833,22.278056,Europe,The former Yugoslav Republic of Macedonia,Stip,Goracino,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",306,100,0,0,0,,
196629,OIE,42.173611,21.628611,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Slupcane,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",164,13,0,0,0,,
196628,OIE,41.896667,22.275000,Europe,The former Yugoslav Republic of Macedonia,Kocani,Sokolarci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",270,1,0,0,0,,
196627,OIE,41.651389,22.235556,Europe,The former Yugoslav Republic of Macedonia,Stip,Lakavica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",165,20,0,0,0,,
196626,OIE,41.308056,22.690556,Europe,The former Yugoslav Republic of Macedonia,Valandovo,Basibos,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",100,3,0,0,0,,
196625,OIE,42.233889,21.864167,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Puzajka,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",84,7,0,0,0,,
196624,OIE,42.014167,21.965000,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Kokosinje,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",119,7,0,0,0,,
196623,OIE,42.011389,22.099444,Europe,The former Yugoslav Republic of Macedonia,Probistip,Gorni Stubol,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",254,56,0,0,0,,
196622,OIE,41.930833,21.014722,Europe,The former Yugoslav Republic of Macedonia,Tetovo,Celopek,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",215,40,0,0,0,,
196621,OIE,41.402500,20.948333,Europe,The former Yugoslav Republic of Macedonia,Demir Hisar,Belica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",139,7,0,0,0,,
196620,OIE,42.130000,21.136667,Europe,The former Yugoslav Republic of Macedonia,Tetovo,Orase,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",209,23,0,0,0,,
196619,OIE,42.211389,22.179167,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Petralica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",490,32,0,0,0,,
196618,OIE,41.733056,22.850000,Europe,The former Yugoslav Republic of Macedonia,Berovo,Smojmirovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",39,1,0,0,0,,
196617,OIE,42.090278,21.063889,Europe,The former Yugoslav Republic of Macedonia,Tetovo,Glogji,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",238,21,0,0,0,,
196616,OIE,41.687222,22.807222,Europe,The former Yugoslav Republic of Macedonia,Berovo,Rusinovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",154,9,0,0,0,,
196615,OIE,41.966944,21.956667,Europe,The former Yugoslav Republic of Macedonia,Sveti Nikole,Dolno Guganci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",88,5,0,0,0,,
196614,OIE,41.998056,21.903889,Europe,The former Yugoslav Republic of Macedonia,Sveti Nikole,Pavlesenci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",58,4,0,0,0,,
196613,OIE,42.104444,22.052222,Europe,The former Yugoslav Republic of Macedonia,Kratovo,Kuklica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",76,7,0,0,0,,
196612,OIE,41.891667,22.198889,Europe,The former Yugoslav Republic of Macedonia,Probistip,Gujnovci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",123,9,0,0,0,,
196611,OIE,42.305278,22.272500,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Podrzi Konj,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",454,33,0,0,0,,
196610,OIE,41.482778,21.058056,Europe,The former Yugoslav Republic of Macedonia,Kicevo,Vranestica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",3,1,0,0,0,,
196609,OIE,42.224167,22.398333,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Zidilovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",22,6,0,0,0,,
196608,OIE,41.808333,22.273889,Europe,The former Yugoslav Republic of Macedonia,Stip,Kozjak,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",120,15,0,0,0,,
196607,OIE,41.967500,22.150556,Europe,The former Yugoslav Republic of Macedonia,Probistip,Drenak,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",103,22,0,0,0,,
196606,OIE,41.919444,21.481667,Europe,The former Yugoslav Republic of Macedonia,Skopje,Batinci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",79,19,0,0,0,,
196605,OIE,41.531389,20.985556,Europe,The former Yugoslav Republic of Macedonia,Kicevo,Mamudovci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",3,1,0,0,0,,
196604,OIE,42.154444,22.090833,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Vetunica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",303,75,0,0,0,,
196603,OIE,42.176389,22.050000,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Vrzogrnci,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",84,11,0,0,0,,
196602,OIE,41.847500,21.905278,Europe,The former Yugoslav Republic of Macedonia,Sveti Nikole,Knezje,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",81,3,0,0,0,,
196601,OIE,41.708333,21.911944,Europe,The former Yugoslav Republic of Macedonia,Sveti Nikole,Kisino,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",656,40,0,0,0,,
196600,OIE,42.199722,22.109722,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Radibush,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",112,14,0,0,0,,
196599,OIE,42.278056,22.103056,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,German,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",157,39,0,0,0,,
196598,OIE,41.955278,22.337500,Europe,The former Yugoslav Republic of Macedonia,Kocani,Nivicani,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",126,30,0,0,0,,
196597,OIE,42.237778,22.135278,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Krivi Kamen,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",85,14,0,0,0,,
196596,OIE,42.057778,22.286667,Europe,The former Yugoslav Republic of Macedonia,Probistip,Jamiste,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",150,27,0,0,0,,
196595,OIE,42.188333,22.105278,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Otosnica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",57,13,0,0,0,,
196594,OIE,42.235278,22.083889,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Stancha,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",51,7,0,0,0,,
196593,OIE,42.323333,22.283056,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Luke,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",7,1,0,0,0,,
196592,OIE,42.282500,22.370833,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Trnovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",38,6,0,0,0,,
196591,OIE,42.009722,22.713333,Europe,The former Yugoslav Republic of Macedonia,Delcevo,Dramce,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",45,3,0,0,0,,
196590,OIE,42.142778,22.144167,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Opila,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",161,12,0,0,0,,
196589,OIE,41.960556,22.677222,Europe,The former Yugoslav Republic of Macedonia,Delcevo,Bigla,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",75,6,0,0,0,,
196588,OIE,41.981667,22.638333,Europe,The former Yugoslav Republic of Macedonia,Delcevo,Iliovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",56,2,0,0,0,,
196587,OIE,42.019722,22.591667,Europe,The former Yugoslav Republic of Macedonia,Kocani,Makedonska Kamenica,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",358,19,0,0,0,,
196586,OIE,42.238611,22.199167,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Bartlija,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",80,13,0,0,0,,
196585,OIE,42.204722,22.158889,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Milutince,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",212,14,0,0,0,,
196584,OIE,42.220833,22.427500,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Uzem,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",7,1,0,0,0,,
196583,OIE,42.293333,22.222500,Europe,The former Yugoslav Republic of Macedonia,Kriva Palanka,Ogut,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",34,3,0,0,0,,
196582,OIE,41.933000,23.517000,Europe,Bulgaria,Blagoevgrad,Dolno draglishte,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",484,2,0,0,0,,
196581,OIE,42.017000,23.100000,Europe,Bulgaria,Blagoevgrad,Izgrev,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",539,40,0,0,0,,
196580,OIE,41.790000,23.181000,Europe,Bulgaria,Blagoevgrad,Stara Kresna,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",225,8,0,0,0,,
196579,OIE,41.467000,23.383000,Europe,Bulgaria,Blagoevgrad,Hyrsovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",816,18,0,0,0,,
196578,OIE,41.550000,23.200000,Europe,Bulgaria,Blagoevgrad,Krystiltsi,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",716,25,0,0,0,,
196577,OIE,41.500000,23.467000,Europe,Bulgaria,Blagoevgrad,Chereshnitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",472,15,0,0,0,,
196576,OIE,41.438000,23.505000,Europe,Bulgaria,Blagoevgrad,Petrovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1978,8,0,0,0,,
196575,OIE,41.533000,23.333000,Europe,Bulgaria,Blagoevgrad,Laskarevo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1927,21,0,0,0,,
196574,OIE,41.500000,23.250000,Europe,Bulgaria,Blagoevgrad,Ribnik,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",222,2,0,0,0,,
196573,OIE,41.616667,23.733333,Europe,Bulgaria,Blagoevgrad,Banichan,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",420,58,0,0,0,,
196572,OIE,41.446000,23.029000,Europe,Bulgaria,Blagoevgrad,Dolene,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",194,15,0,0,0,,
196571,OIE,41.550000,23.850000,Europe,Bulgaria,Blagoevgrad,Hvostyane,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",698,1,0,0,0,,
196570,OIE,41.561779,23.278240,Europe,Bulgaria,Blagoevgrad,Sandanski,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",2168,19,0,0,0,,
196569,OIE,41.433000,23.067000,Europe,Bulgaria,Blagoevgrad,Vishlene,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",854,15,0,0,0,,
196568,OIE,41.626000,23.194000,Europe,Bulgaria,Blagoevgrad,Mikrevo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",974,11,0,0,0,,
196567,OIE,41.417000,23.017000,Europe,Bulgaria,Blagoevgrad,Borovichene,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",576,5,0,0,0,,
196566,OIE,41.517000,23.317000,Europe,Bulgaria,Blagoevgrad,Sklave,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",568,10,0,0,0,,
196565,OIE,41.650000,23.100000,Europe,Bulgaria,Blagoevgrad,Goreme,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",600,12,0,0,0,,
196564,OIE,41.442300,23.241700,Europe,Bulgaria,Blagoevgrad,Rupite,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",733,8,0,0,0,,
196563,OIE,42.000000,23.033000,Europe,Bulgaria,Blagoevgrad,Zelen dol,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",216,15,0,0,0,,
196562,OIE,41.900000,23.583333,Europe,Bulgaria,Blagoevgrad,Gorno kraishte,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1080,10,0,0,0,,
196561,OIE,41.450000,23.100000,Europe,Bulgaria,Blagoevgrad,Dolna ribnitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1416,15,0,0,0,,
196560,OIE,41.583000,23.033000,Europe,Bulgaria,Blagoevgrad,Kolibite,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",283,7,0,0,0,,
196559,OIE,41.433000,23.100000,Europe,Bulgaria,Blagoevgrad,Drenovitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",485,23,0,0,0,,
196558,OIE,41.533333,23.866667,Europe,Bulgaria,Blagoevgrad,Blatska,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",263,45,0,0,0,,
196557,OIE,41.881561,23.525810,Europe,Bulgaria,Blagoevgrad,Banya,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",987,1,0,0,0,,
196556,OIE,41.533000,23.233000,Europe,Bulgaria,Blagoevgrad,Lebnitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",427,12,0,0,0,,
196555,OIE,41.617000,23.000000,Europe,Bulgaria,Blagoevgrad,Razdol,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",494,13,0,0,0,,
196554,OIE,41.483000,23.050000,Europe,Bulgaria,Blagoevgrad,Volno,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",340,5,0,0,0,,
196553,OIE,41.450000,23.133000,Europe,Bulgaria,Blagoevgrad,Churicheni,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",3580,105,0,0,0,,
196552,OIE,42.050000,23.000000,Europe,Bulgaria,Blagoevgrad,Buchino,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",456,20,0,0,0,,
196551,OIE,41.433000,23.100000,Europe,Bulgaria,Blagoevgrad,Pravo byrdo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",992,5,0,0,0,,
196550,OIE,41.617000,23.317000,Europe,Bulgaria,Blagoevgrad,Lilyanovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",268,9,0,0,0,,
196549,OIE,41.417000,23.400000,Europe,Bulgaria,Blagoevgrad,Novo Hodzhovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",519,12,0,0,0,,
196548,OIE,41.442300,23.241700,Europe,Bulgaria,Blagoevgrad,Rupite,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",733,8,0,0,0,,
196547,OIE,42.017000,23.100000,Europe,Bulgaria,Blagoevgrad,Elenovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",97,10,0,0,0,,
196546,OIE,41.567000,23.300000,Europe,Bulgaria,Blagoevgrad,Polenitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",497,9,0,0,0,,
196545,OIE,41.467000,23.300000,Europe,Bulgaria,Blagoevgrad,Levunovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1078,14,0,0,0,,
196544,OIE,41.400000,23.250000,Europe,Bulgaria,Blagoevgrad,Ryzhdak,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",275,5,0,0,0,,
196543,OIE,41.467000,23.367000,Europe,Bulgaria,Blagoevgrad,Kapatovo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",728,5,0,0,0,,
196542,OIE,41.800000,23.683000,Europe,Bulgaria,Blagoevgrad,Gostun,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",293,43,0,0,0,,
196541,OIE,41.417000,23.050000,Europe,Bulgaria,Blagoevgrad,Kladentsi,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",907,15,0,0,0,,
196540,OIE,41.650000,23.167000,Europe,Bulgaria,Blagoevgrad,Kamenitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",205,8,0,0,0,,
196539,OIE,41.483000,23.000000,Europe,Bulgaria,Blagoevgrad,Baskaltsi,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1028,10,0,0,0,,
196538,OIE,41.483000,23.233000,Europe,Bulgaria,Blagoevgrad,Starchevo,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",593,3,0,0,0,,
196537,OIE,41.633300,23.683300,Europe,Bulgaria,Blagoevgrad,Kornitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",1708,360,0,0,0,,
196536,OIE,42.850000,22.900000,Europe,Bulgaria,Sofia,Dragotintsi,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",88,3,0,0,0,,
196535,OIE,42.850000,22.967000,Europe,Bulgaria,Sofia,Aldomirovtsi,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",446,6,0,0,0,,
196534,OIE,42.348000,23.853000,Europe,Bulgaria,Sofia,Gorna Vasilitsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",297,5,0,0,0,,
196533,OIE,42.267000,23.817000,Europe,Bulgaria,Sofia,Kostenets,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",597,35,0,0,0,,
196532,OIE,42.667000,23.600000,Europe,Bulgaria,Sofia,Elin Pelin,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",298,10,0,0,0,,
196531,OIE,42.300000,23.700000,Europe,Bulgaria,Sofia,Maritsa,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",375,36,0,0,0,,
196530,OIE,42.633000,23.583000,Europe,Bulgaria,Sofia,Gara Elin Pelin,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",125,10,0,0,0,,
196529,OIE,42.550000,23.717000,Europe,Bulgaria,Sofia,Vakarel,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",110,25,0,0,0,,
196528,OIE,42.283000,23.683000,Europe,Bulgaria,Sofia,Raduil,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",565,65,0,0,0,,
196527,OIE,42.867000,22.867000,Europe,Bulgaria,Sofia,Tsatsarovtsi,Unknown,17/11/2014,17/11/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",80,5,0,0,0,,
